_time,Q_VFD1_Temperature,Q_VFD2_Temperature,Q_VFD3_Temperature,Q_VFD4_Temperature,I_Stopper1_Status,I_Stopper2_Status,I_Stopper3_Status,I_Stopper4_Status,I_Stopper5_Status,Q_Cell_CycleCount,I_MHS_GreenRocketTray,CycleState,I_R01_Gripper_Load,I_R01_Gripper_Pot,M_R01_BJointAngle_Degree,M_R01_LJointAngle_Degree,M_R01_RJointAngle_Degree,M_R01_SJointAngle_Degree,M_R01_TJointAngle_Degree,M_R01_UJointAngle_Degree,I_R02_Gripper_Load,I_R02_Gripper_Pot,M_R02_BJointAngle_Degree,M_R02_LJointAngle_Degree,M_R02_RJointAngle_Degree,M_R02_SJointAngle_Degree,M_R02_TJointAngle_Degree,M_R02_UJointAngle_Degree,I_R03_Gripper_Load,I_R03_Gripper_Pot,M_R03_BJointAngle_Degree,M_R03_LJointAngle_Degree,M_R03_RJointAngle_Degree,M_R03_SJointAngle_Degree,M_R03_TJointAngle_Degree,M_R03_UJointAngle_Degree,I_R04_Gripper_Load,I_R04_Gripper_Pot,M_R04_BJointAngle_Degree,M_R04_LJointAngle_Degree,M_R04_RJointAngle_Degree,M_R04_SJointAngle_Degree,M_R04_TJointAngle_Degree,M_R04_UJointAngle_Degree,Description,Cycle_Count_New,actual_state
2023-12-12T02:32:32.954Z,87.13022614,86.63023376,87.13023376,87.15136719,False,False,False,False,False,88,True,9,477,11594,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1315,11675,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1356,2411,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-300,13269,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:33.214Z,87.13022614,86.63023376,87.13023376,87.15136719,False,False,False,False,False,88,True,9,388,11246,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1268,11672,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1354,2390,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-593,13273,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:33.216Z,87.13022614,86.63023376,87.13023376,87.16235352,False,False,False,False,False,88,True,9,352,11180,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1278,11631,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1368,2400,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-545,13229,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:33.238Z,87.13022614,86.63023376,87.13023376,87.17333984,False,False,False,False,False,88,True,9,343,11176,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1290,11617,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1364,2398,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,847,13210,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:33.341Z,87.13022614,86.63023376,87.13023376,87.18432617,False,False,False,False,False,88,True,9,447,11402,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1293,11650,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1366,2405,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,150,13501,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:33.438Z,87.13022614,86.63023376,87.13023376,87.1953125,False,False,False,False,False,88,True,9,463,11188,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1267,11613,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1357,2392,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-457,13160,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:33.534Z,87.13022614,86.63023376,87.13023376,87.1953125,False,False,False,False,False,88,True,9,459,11179,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1323,11614,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1377,2405,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,262,13180,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:33.639Z,87.13022614,86.63023376,87.13023376,87.20629883,False,False,False,False,False,88,True,9,413,11184,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1333,11630,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1381,2419,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,1106,13163,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:33.744Z,87.13022614,86.63023376,87.13023376,87.21728516,False,False,False,False,False,88,True,9,335,11297,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1300,11606,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1355,2399,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,356,13434,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:33.846Z,87.13022614,86.63023376,87.13023376,87.21728516,False,False,False,False,False,88,True,9,349,11221,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1331,11667,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1345,2409,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-774,13295,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:33.941Z,87.13022614,86.63023376,87.13023376,87.22827148,False,False,False,False,False,88,True,9,255,11099,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1277,11658,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1377,2417,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-812,13146,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:34.194Z,87.13022614,86.63023376,87.13023376,87.23925781,False,False,False,False,False,88,True,9,257,11146,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1324,11602,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1364,2403,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,469,13225,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:34.196Z,87.13022614,86.63023376,87.13023376,87.23925781,False,False,False,False,False,88,True,9,412,11258,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1296,11661,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1370,2418,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,721,13183,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:34.259Z,87.63022614,86.63023376,87.13023376,87.25024414,False,False,False,False,False,88,True,9,318,11204,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1305,11651,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1367,2412,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,630,13219,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:34.356Z,87.63022614,86.63023376,87.13023376,87.26123047,False,False,False,False,False,88,True,9,442,11140,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1294,11583,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1372,2400,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-637,13301,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:34.453Z,87.63022614,86.63023376,87.13023376,87.2722168,False,False,False,False,False,88,True,9,289,11149,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1305,11598,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1355,2398,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-292,13245,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:34.542Z,87.63022614,86.63023376,87.13023376,87.2722168,False,False,False,False,False,88,True,9,427,11190,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1328,11621,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1336,2400,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-242,13213,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:34.647Z,87.63022614,86.63023376,87.13023376,87.28320313,False,False,False,False,False,88,True,9,281,11144,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1286,11667,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1349,2407,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-199,13215,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.323Z,87.63022614,86.63023376,87.13023376,87.29418945,False,False,False,False,False,88,True,9,364,11229,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1308,11666,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1353,2408,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,1126,13218,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.328Z,87.63022614,86.63023376,87.13023376,87.29418945,False,False,False,False,False,88,True,9,372,11182,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1324,11631,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1350,2400,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,654,13223,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.334Z,87.63022614,86.63023376,87.13023376,87.30517578,False,False,False,False,False,88,True,9,406,11178,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1291,11623,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1352,2397,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-866,13222,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.342Z,87.63022614,86.63023376,87.13023376,87.30517578,False,False,False,False,False,88,True,9,420,11203,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1286,11653,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1354,2395,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-609,13210,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.405Z,87.63022614,86.63023376,87.13023376,87.31616211,False,False,False,False,False,88,True,9,417,11123,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1286,11604,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1354,2404,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-553,13202,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.407Z,87.63022614,86.63023376,87.13023376,87.32714844,False,False,False,False,False,88,True,9,485,11217,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1331,11647,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1358,2408,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,287,13239,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.637Z,87.63022614,86.63023376,87.13023376,87.33813477,False,False,False,False,False,88,True,9,367,11145,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1302,11604,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1351,2398,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,401,13252,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.639Z,87.63022614,86.63023376,87.13023376,87.33813477,False,False,False,False,False,88,True,9,439,11137,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1278,11588,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1351,2398,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,222,13240,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.640Z,87.63022614,86.63023376,87.13023376,87.34912109,False,False,False,False,False,88,True,9,407,11192,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1294,11631,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1354,2396,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-322,13240,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.644Z,87.63022614,86.63023376,87.13023376,87.34912109,False,False,False,False,False,88,True,9,363,11242,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1301,11637,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1382,2404,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,131,13246,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.743Z,87.63022614,86.63023376,87.13023376,87.37109375,False,False,False,False,False,88,True,9,428,11180,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1313,11618,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1377,2406,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,117,13185,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.845Z,87.63022614,86.63023376,87.13023376,87.37109375,False,False,False,False,False,88,True,9,385,11164,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1279,11613,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1367,2413,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-1016,13303,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:35.947Z,87.63022614,86.63023376,87.13023376,87.38208008,False,False,False,False,False,88,True,9,451,11184,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1267,11629,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1356,2398,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-928,13280,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:36.157Z,87.63022614,86.63023376,87.13023376,87.38208008,False,False,False,False,False,88,True,9,360,11533,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1292,11703,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1349,2389,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,705,13232,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:36.160Z,87.63022614,86.63023376,87.13023376,87.39306641,False,False,False,False,False,88,True,9,403,11220,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1307,11625,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1360,2410,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,1111,13176,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:36.248Z,87.63022614,86.63023376,87.13023376,87.40405273,False,False,False,False,False,88,True,9,362,11176,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1286,11631,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1381,2410,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-308,13257,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:36.335Z,87.63022614,86.63023376,87.13023376,87.41503906,False,False,False,False,False,88,True,9,382,11189,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1312,11640,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1369,2404,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,930,13196,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:36.443Z,87.63022614,86.63023376,87.13023376,87.41503906,False,False,False,False,False,88,True,9,416,11206,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1299,11659,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1369,2401,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,301,13259,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:36.550Z,87.63022614,86.63023376,87.13023376,87.42602539,False,False,False,False,False,88,True,9,429,11201,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1289,11644,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1354,2393,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-377,13002,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:36.646Z,87.63022614,86.63023376,87.13023376,87.43701172,False,False,False,False,False,88,True,9,391,11138,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1300,11585,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1366,2397,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-959,13309,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:36.754Z,87.63022614,86.63023376,87.13023376,87.44799805,False,False,False,False,False,88,True,9,359,11196,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1299,11650,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1363,2407,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-887,13213,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:36.834Z,87.63022614,86.63023376,87.13023376,87.45898438,False,False,False,False,False,88,True,9,395,11247,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1307,11689,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1357,2392,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-824,13255,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:36.944Z,87.63022614,86.63023376,87.13023376,87.45898438,False,False,False,False,False,88,True,9,435,11176,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1251,11615,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1382,2408,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-623,13277,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:37.161Z,87.63022614,86.63023376,87.13023376,87.45898438,False,False,False,False,False,88,True,9,460,11191,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1264,11647,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1365,2404,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-559,13254,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:37.163Z,87.72265625,2.54e+30,87.13023376,87.4699707,False,False,False,False,False,88,True,9,421,11303,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1298,11689,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1355,2393,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,688,13225,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:37.249Z,87.63022614,86.63023376,87.13023376,87.48095703,False,False,False,False,False,88,True,9,231,11260,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1289,11641,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1352,2393,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,1263,13202,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:37.339Z,87.63022614,86.63023376,87.13023376,87.49194336,False,False,False,False,False,88,True,9,370,11171,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1299,11614,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1374,2408,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-980,13169,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:37.443Z,87.63022614,86.63023376,87.13023376,87.49194336,False,False,False,False,False,88,True,9,405,11173,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1305,11611,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1363,2398,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-315,13144,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:37.644Z,87.63022614,86.63023376,87.13024139,87.50292969,False,False,False,False,False,88,True,9,410,11304,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1300,11621,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1360,2406,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,47,13207,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:37.662Z,87.63022614,86.63023376,87.13024139,87.52490234,False,False,False,False,False,88,True,9,435,11155,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1313,11590,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1374,2414,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,339,13148,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:37.756Z,87.63022614,86.63023376,87.13024139,87.52490234,False,False,False,False,False,88,True,9,320,10997,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1291,11624,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1361,2401,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-142,13247,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:37.867Z,87.63022614,86.63023376,87.13024139,87.53588867,False,False,False,False,False,88,True,9,413,11152,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1300,11593,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1364,2397,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,787,13284,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:37.956Z,87.63022614,86.63023376,87.13024139,87.53588867,False,False,False,False,False,88,True,9,213,11164,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1322,11610,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1359,2401,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-882,13150,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
2023-12-12T02:32:38.276Z,87.63022614,86.63023376,87.13024139,87.546875,False,False,False,False,False,88,True,9,414,11240,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1290,11673,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1359,2404,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,-771,13180,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,"NoNose,NoBody2,NoBody1"
